"","Scenario","Time","AGB_M","AGB_SD","SRR_M","SRR_SD","Min_rate_M","Min_rate_SD","Fungi_M","Fungi_SD","GF_M","GF_SD","Lichen_M","Lichen_SD","Aesthetic_M","Aesthetic_SD","Recreation_M","Recreation_SD","Fungi_val_M","Fungi_val_SD","Carbon_stock_M","Carbon_stock_SD","Nitrogen_stock_M","Nitrogen_stock_SD","Timber_M","Timber_SD","Tree_richness_M","Tree_richness_SD"
"64","Scenario 1",65,369.26643884788,46.989052926309,4.71506541478902,0.116177414698982,12.9400128704431,2.09676947955356,2.55512020029082,0.0670117042708972,7.91823159327945,1.12152281406811,36.1211936112798,0.350099216223826,4.35343501351596,0.0758484764423468,4.61486950825473,0.113470893633972,1.2184669343553,0.195092634878623,372.451010336759,31.6997753802367,774.601726009553,169.433527400287,541.515692039596,160.806308905655,22.514063781541,4.72201073418223
"65","Scenario 1",66,370.288691658224,46.3492669838826,4.71757814491803,0.114628877642596,12.8954376621195,2.07055287283293,2.55675975607292,0.0656616995988678,7.89214871488163,1.10239087231322,36.1323315314483,0.33546206866897,4.35516263067398,0.0746370972750094,4.6176703391781,0.111149082792323,1.22243301404878,0.193057187676865,373.594378503884,31.9895522571388,777.163811694891,169.855595629166,543.367654127146,160.399843078897,22.514063781541,4.72201073418223
"66","Scenario 1",67,371.28575501761,45.7228065771335,4.72002973882157,0.113111575061774,12.8519060036974,2.04481107457916,2.55834884868592,0.0643532610317958,7.86680528309047,1.08378978913652,36.142967011083,0.321442790913179,4.35684344739397,0.0734565854962856,4.62038240030968,0.108903263815495,1.22631516450372,0.191046851204158,374.717412228012,32.2978241823445,779.747898875862,170.268709378657,545.190603217038,159.99223366896,22.5142085202875,4.72162639523059
"67","Scenario 1",68,372.258563443817,45.1142346038596,4.72242257074472,0.111636882392429,12.8093717224036,2.01975431329602,2.55988798172424,0.0630917345838071,7.84218469119656,1.06581727570657,36.1530856389471,0.308056788599246,4.35847865064144,0.072313811793069,4.62300692114583,0.10674227202406,1.23011866121161,0.189082311606293,375.820771336904,32.6203096201087,782.295398514016,170.710073750486,546.985661907097,159.582489920752,22.5142085202875,4.72162639523059
"68","Scenario 1",69,373.204536353549,44.5198669102899,4.72475008970119,0.110195636695359,12.7679619497337,1.99521431458403,2.5613756966049,0.0618724614731031,7.81832891957335,1.04838814155603,36.1627213690913,0.295282767096982,4.36006498112209,0.0712030658868476,4.62554154739466,0.104657454683055,1.23382957445251,0.187146828601882,376.902632423892,32.9569506894379,784.838412457181,171.192471350059,548.751945420618,159.171001609139,22.5142085202875,4.72162639523059
"69","Scenario 1",7,257.676292915038,76.3130297343365,4.44376101533341,0.183938726003951,17.59591999106,3.07308436731581,2.3376124454886,0.170509388651335,11.1715610330801,2.44865063234023,34.0862203707841,1.87305771961175,4.14856394421409,0.149004940118726,4.22882885051219,0.308416692387409,0.834804852243617,0.236410516047909,270.640782240556,48.2268662198825,615.088688666956,165.062401507337,366.875407457524,163.676357187546,22.2487455975298,4.58157213484209
"70","Scenario 1",70,374.11656161046,43.9438828701062,4.72699471954843,0.108798012842726,12.7279934354165,1.97136641521343,2.5628018023711,0.0607034038592645,7.79540774786122,1.03161777260375,36.171824091328,0.283190670289313,4.3615909286359,0.0701319039256468,4.62796916402158,0.102661826954549,1.23741863866965,0.185254463486515,377.959205890867,33.3040111201637,787.365905582091,171.660634047153,550.491103614875,158.757542544361,21.4516451970859,4.7076584598429
"71","Scenario 1",71,375.011301539055,43.3819965825305,4.72919757065412,0.107433980813913,12.6887288095117,1.94805915095224,2.56419103910557,0.0595711477769724,7.77301239534707,1.01533974406164,36.1805281772125,0.271597501295446,4.36308385065287,0.0690904058456753,4.63033227179316,0.100732366125712,1.24095355657947,0.183398208154902,378.995829823419,33.6600869891828,789.855935494765,172.13335055862,552.201921695983,158.343055692725,21.4521155980123,4.7066205429347
"72","Scenario 1",72,375.879685494765,42.839952432731,4.73133625997657,0.106117581206478,12.6505697179023,1.92553749802424,2.56552998211116,0.0584860281247492,7.7513632255586,0.999708512476844,36.1887600495046,0.260596921078858,4.36452889339369,0.0680886997058335,4.63260830035176,0.0988863516538923,1.24439763052689,0.181598726208971,380.011891759541,34.0260020016927,792.372181212911,172.642291510523,553.885104692037,157.927097510168,21.4611135234236,4.70670710339319
"73","Scenario 1",73,376.721685892797,42.3131504601642,4.73341054440959,0.1048374082012,12.6135296829528,1.90359378362483,2.56682084796526,0.0574417424385713,7.73044126366152,0.984614424305314,36.196572075273,0.250144994831819,4.36592693401522,0.0671194713764416,4.63480103007106,0.0971123301899451,1.24774739219014,0.179835837412798,381.008124632122,34.3992938951433,794.824369180296,173.126078950618,555.542839185701,157.509418103685,21.4611135234236,4.70670710339319
"74","Scenario 1",74,377.538511687654,41.8056202700269,4.73542346577089,0.103603579602319,12.5775510571575,1.88241875935351,2.56806467071991,0.0564421532352211,7.71022222983657,0.970136855395202,36.2039553277615,0.240243986444651,4.36727966194357,0.0661884274506466,4.63691259475033,0.0954168432578306,1.2510090413986,0.178129326412871,381.983949124331,34.7773333894439,797.305966854827,173.644245906718,557.173265026745,157.090648248834,21.4701114488349,4.70677571051003
"75","Scenario 1",75,378.329460763738,41.3178186776667,4.73737323877123,0.102417292527655,12.5426686352639,1.86203750308123,2.56926109120091,0.0554869581281515,7.69071655779209,0.956277322592499,36.2109194513035,0.230870140722211,4.3685862143897,0.0652959174057777,4.63894260839125,0.0937989583221901,1.25417881614071,0.176482163260465,382.938689185603,35.1598046556484,799.731270806195,174.147413553701,558.775310215524,156.67082540035,21.4701114488349,4.70677571051003
"76","Scenario 1",76,379.094629927148,40.8486706736416,4.73926002348038,0.101275901554195,12.5088836693476,1.84240293809419,2.57041126910393,0.0545745011032823,7.67191273905106,0.943007923165877,36.2174887586767,0.222016909348913,4.36984716987675,0.0644401327727574,4.64089313912869,0.0922555891557933,1.25725563796125,0.17489001601112,383.872390661939,35.5455450314255,802.185545423843,174.678728585543,560.351658958219,156.249020945102,21.4701114488349,4.70677571051003
"77","Scenario 1",77,379.832254619578,40.3971802448978,4.74107936651509,0.100176973615832,12.4762812577671,1.82347262619805,2.57151387088227,0.0537028853608776,7.6538422693038,0.930299562775528,36.2236786471626,0.213656779801771,4.3710601654264,0.0636192743374792,4.64276205756116,0.0907830614327625,1.26023050238525,0.173349059278687,384.784131012689,35.9339670809248,804.594900371496,175.224427757886,561.899604334894,155.826704977075,21.4701114488349,4.70677571051003
"78","Scenario 1",78,380.547879770348,39.9639038182557,4.74284499051631,0.0991220846795486,12.4446130769731,1.80528545943094,2.57257659010991,0.0528703303562387,7.63637354549983,0.918143076748836,36.2295210496201,0.205742391975395,4.37223408788498,0.0628331826740527,4.64456266190427,0.0893783039715165,1.26312677470827,0.171865441696822,385.67759588942,36.3235700861961,806.987223187147,175.763366451126,563.42290185143,155.401136704796,21.5059584117335,4.7306551895616
"79","Scenario 1",79,381.239050658561,39.5505875969836,4.74455080027823,0.0981155606676957,12.413990481356,1.78791996351865,2.57359628190395,0.0520792335318936,7.61956162500838,0.906578535497574,36.2350073072826,0.198286692626133,4.37336512236864,0.0620846252302839,4.64628978073155,0.0880451709165275,1.26593384278777,0.170446501415658,386.549609048584,36.7132986305626,809.375874463261,176.319453270787,564.920694380692,154.973760843409,21.5487166497805,4.74781637451735
"80","Scenario 1",8,260.566595177787,76.1961488403734,4.45071433756412,0.18376418026024,17.4805097707625,3.07591857439916,2.34419722434631,0.168886192352248,11.076801343121,2.42944109159174,34.1583517370401,1.84370122492398,4.15427136504192,0.148195951287445,4.24082369562584,0.305062662595792,0.843567804173128,0.237744441144646,272.694023664785,47.7599519458469,617.619574709316,165.055695194402,370.747641920125,164.20947209825,22.2902976793554,4.58722571318473
"81","Scenario 1",80,381.903833369518,39.1557415106969,4.7461919152099,0.0971537429782037,12.384506721755,1.77131143055229,2.57457148198024,0.0513271354984082,7.60344129845549,0.895566626492099,36.2401545270291,0.19127094095942,4.3744506759302,0.0613710489481958,4.6479410136409,0.0867792452515587,1.2686418135308,0.169086422389576,387.400723295701,37.1026683471292,811.738496888117,176.853197028765,566.391231079302,154.544176999686,21.5487166497805,4.74781637451735
"82","Scenario 1",81,382.549589110822,38.7772131223161,4.74778651882559,0.0962313630626956,12.3558345287988,1.75536753329587,2.5755128433655,0.0506102588672168,7.58783528712181,0.885049185054112,36.2450160911211,0.184662217137533,4.37550270830819,0.0606886845627982,4.64953439626918,0.0855739001472938,1.27128088951348,0.167777184111759,388.232406354031,37.4895119071406,814.087915520818,177.423413310633,567.836567801399,154.110721852733,21.5487166497805,4.74781637451735
"83","Scenario 1",82,383.172277247069,38.4150908458064,4.7493245456295,0.0953487034751352,12.3281594746792,1.74009669180852,2.57641560693938,0.0499278836065165,7.57283097795337,0.875020555187934,36.2495879151866,0.178441227297528,4.37651510705653,0.0600373262335377,4.6510620285769,0.0844277573215901,1.27383293579583,0.166520298554646,389.046017489265,37.8748990095047,816.417483234429,177.990829597204,569.258703153904,153.671918572,21.5487166497805,4.74781637451735
"84","Scenario 1",83,383.774488445023,38.0699401267036,4.7508124058358,0.0945073135595854,12.3013656229533,1.72553476139348,2.57728338260744,0.0492788641250873,7.55836651911842,0.865477456432386,36.2538852022825,0.172573871901447,4.37749203436039,0.0594170894582442,4.65253022214222,0.0833388901980309,1.27630887773483,0.165321041579321,389.842232800212,38.2585443936698,818.73511241376,178.545678051586,570.656497069482,153.232435904019,21.548861388527,4.7474648399862
"85","Scenario 1",84,384.354915002171,37.7400265325066,4.75224677989747,0.0937028413948342,12.275517386935,1.71159984788772,2.57811542937029,0.0486615048289059,7.5444636908652,0.856384225152647,36.2579255467692,0.167056031014307,4.37843183249109,0.0588254872172805,4.65393765356252,0.0823040897685385,1.27870159962726,0.164170807797465,390.619802371303,38.6396121572565,821.031319052444,179.112591008571,572.030251478429,152.787459674786,21.5852390601631,4.76900372694617
"86","Scenario 1",85,384.915828544893,37.4257458203311,4.75363328804671,0.0929363886350817,12.2505131474269,1.6983182647357,2.57891491985635,0.0480747911668673,7.53106826584192,0.847736776667437,36.2617225044463,0.161860891623434,4.37933815317497,0.0582625116875334,4.65528984990352,0.081321673285112,1.2810206616987,0.163073637219512,391.379767983789,39.017631041801,823.306730351715,179.686201366286,573.380634712278,152.3386822529,21.5852390601631,4.76900372694617
"87","Scenario 1",86,385.45712955324,37.1251276309302,4.75497161152345,0.0922030853077907,12.2263624540328,1.68560216998534,2.5796826505713,0.0475158411369521,7.51817462213624,0.839486913143711,36.2652974717625,0.156964676187981,4.38021121776559,0.0577249547644752,4.65658813187373,0.0803865333688565,1.28326423834523,0.162021248622458,392.122846070343,39.3924522002046,825.581087470449,180.260473074102,574.708512902329,151.884533777208,21.5852390601631,4.76900372694617
"88","Scenario 1",87,385.979398586385,36.8381726141123,4.75626316638155,0.091502952875863,12.2030407631145,1.67345298321395,2.58041969424919,0.0469843965625611,7.50576664750197,0.831632067750877,36.2686600429327,0.152360768047931,4.38105206633501,0.0572127070786299,4.65783435288067,0.0794981253007778,1.28543438046664,0.161013979566909,392.849313672987,39.7644420861061,827.848349978289,180.841327007361,576.014155720971,151.426564263192,21.5852390601631,4.76900372694617
"89","Scenario 1",88,386.486089038452,36.5651445199502,4.75751651598247,0.0908368006781532,12.1803922326197,1.66189352098136,2.58113062488894,0.0464788153027809,7.49376428544029,0.82416162494944,36.2718251260334,0.148014084512387,4.38186614530736,0.056725373576039,4.65903642535067,0.0786538225904587,1.28754596386744,0.160056029847249,393.560446410479,40.1327781138674,830.088828581078,181.426898951655,577.29972899757,150.96484215208,21.5852390601631,4.76900372694617
"90","Scenario 1",89,386.9753633425,36.30636239042,4.75872707846199,0.0902053974245744,12.1585015620036,1.6509366102509,2.58181333441693,0.0459998191203602,7.48220698679864,0.81708501734354,36.274792285825,0.1439324035102,4.38265069502878,0.0562635702558367,4.66019079348734,0.0778547135812511,1.28959063162688,0.159148285838539,394.255336795002,40.4978135803101,832.315975539152,182.01265128494,578.564436093676,150.4983767149,21.5852390601631,4.76900372694617
"91","Scenario 1",9,263.486244560235,76.0951358684619,4.4577442084448,0.183628523795349,17.3635097802985,3.07943691610159,2.35077216536941,0.167290599586446,10.9819623434855,2.41074813336132,34.229705602956,1.81447943461583,4.16000439398334,0.147414564864714,4.2527772406729,0.301762377018556,0.852510990588137,0.2391477434334,274.822387755102,47.3040616515012,620.195054759492,165.029060294523,374.71479859039,164.779549571564,22.2969797848217,4.58297676945467
"92","Scenario 1",90,387.445866345829,36.0608167735473,4.75989144164246,0.0896062411011927,12.137433546769,1.64053676026463,2.5824666961639,0.0455460337591764,7.47112025856942,0.810378319703891,36.2775713273292,0.140106326646332,4.38340385399393,0.0558256912283184,4.66129553033393,0.0770983356844908,1.29156156841252,0.158286365912274,394.933105562792,40.8586678586499,834.536981955903,182.603157006972,579.808854260673,150.024177314755,20.989096347759,4.6953437523791
"93","Scenario 1",91,387.904213718821,35.8251803852489,4.76102596170543,0.0890312335643205,12.1168930596493,1.6305545066294,2.58310010007364,0.0451110463904337,7.46034636657375,0.803948218834023,36.2802060535018,0.136479121434007,4.38413629675433,0.0554056918227143,4.6623665420717,0.0763739499087203,1.29348619639254,0.157458974586382,395.597818449366,41.2167114071314,836.742666570174,183.200510337488,581.034378386036,149.544823807337,20.989096347759,4.6953437523791
"94","Scenario 1",92,388.347620893038,35.5996895709749,4.76212370553569,0.0884809206975858,12.0970077448399,1.62099765763797,2.58371022216667,0.0446956305293575,7.44994632005904,0.797803636028397,36.2826927917285,0.133049935206248,4.38484378663696,0.0550041365937613,4.6633981872393,0.0756826499588797,1.29535203010507,0.15666621719217,396.248979519467,41.5715733019581,838.926892459111,183.788261965493,582.240940540177,149.059864737878,20.989096347759,4.6953437523791
"95","Scenario 1",93,388.775935229411,35.3853764647851,4.76318429878012,0.0879578839544653,12.0777841992152,1.61191436737263,2.58429680681529,0.0443009148518674,7.43992387962899,0.791966184533129,36.2850295297854,0.129825156273588,4.38552606482184,0.0546225430391199,4.66439009847889,0.0750263750332165,1.29715852398053,0.155912988061365,396.885646946012,41.9220929462994,841.110165484634,184.385410074869,583.428527444038,148.567667235317,20.9974067641241,4.68703670260773
"96","Scenario 1",94,389.190693358904,35.1818555834193,4.76421153902228,0.0874612744354456,12.0591539778292,1.60329475146412,2.58486205424422,0.0439250060096987,7.43024196251001,0.786415534816504,36.2872268062231,0.126778061707339,4.38618562322736,0.0542597456448518,4.66534608994105,0.0744020503278991,1.29891205699593,0.155199754604588,397.508898924109,42.2695744054914,843.270462440295,184.982434192587,584.598374539209,148.06833062423,21.0054277029961,4.67840659027155
"97","Scenario 1",95,389.591700535533,34.9862444804925,4.76520486871473,0.0869838764779469,12.0411311142184,1.59500392631489,2.5854066690855,0.0435649238667799,7.42089734415731,0.781091885893262,36.289306657614,0.123903736614427,4.38682253980379,0.0539115460640473,4.66626717659619,0.0738043837907181,1.30061027812551,0.154512713299675,398.120086807063,42.6141072825816,845.410206493945,185.580059057831,585.750788220193,147.562550768863,21.0122666087712,4.67305049712195
"98","Scenario 1",96,389.980088085589,34.7991087862672,4.76616710068656,0.0865271383190942,12.0236640287071,1.58707061327196,2.58593205323133,0.0432208124060423,7.41186459834591,0.776003178851613,36.2912716669479,0.12119019547717,4.38743855965559,0.0535785924039153,4.66715579610721,0.0732336373669004,1.30225820875088,0.153855166427156,398.718820355092,42.9542990972527,847.561434360979,186.196045024969,586.887854637879,147.0497824807,21.0122666087712,4.67305049712195
"99","Scenario 1",97,390.356487926376,34.6206856476533,4.76709979999305,0.0860917035112928,12.0067243386023,1.57950941684442,2.58643906823849,0.0428922786132769,7.40312876661271,0.771148992976135,36.2931251205398,0.118627141805411,4.38803469116746,0.0532609702237321,4.66801346877104,0.0726892178430494,1.30385854775586,0.15322923974302,399.305650624789,43.2915218331564,849.697506875091,186.809318055559,588.008310408499,146.529083868338,21.0134486418681,4.66974615064181
"100","Scenario 1",98,390.72102794664,34.4492332186955,4.76800323870101,0.0856732698129276,11.9903094391541,1.57224290543496,2.58692846459754,0.0425767608898188,7.39468208274382,0.766487014819208,36.2948813530569,0.116196359616664,4.3886113707824,0.0529558387340924,4.66884141072388,0.0721667388300359,1.30541095113965,0.152627747755456,399.880902675255,43.6250183688289,851.817798041202,187.418470648227,589.113391393104,145.998976746847,21.0134486418681,4.66974615064181
"101","Scenario 1",99,391.075217059874,34.2856876086994,4.76888117994442,0.0852742280448581,11.9743497270756,1.56531823787589,2.58740196370573,0.0422746535446537,7.38649187038973,0.762031869867435,36.2965403552653,0.113896633161922,4.38917086645972,0.0526643214848122,4.66964263687379,0.071667037721791,1.30692234472305,0.152056154286001,400.445915050417,43.9554311558421,853.939353259034,188.039633268158,590.204487340972,145.462488544397,21.0139793506055,4.66826170409671
"102","Scenario 2",0,72.1019104432196,67.8993548661941,4.00732054611847,0.156993025589397,24.3029157738894,2.26568263879427,1.78581653507542,0.237141085031592,18.9998008104643,3.3729846336456,27.3592070856368,2.98117166799001,3.72941909827763,0.167466724591664,3.21509804033633,0.433405031818398,0.405631111939893,0.123798500415973,145.916919093739,41.916715090305,508.638636087009,129.907382133679,102.31415071216,112.241390368982,26.8011771661074,5.13117060844618
"103","Scenario 2",1,73.1479245187877,68.5289974152392,4.00974513988198,0.158488790711354,24.2676028809346,2.28951826399696,1.78938411620389,0.238835140164942,18.949045059823,3.39617643604988,27.4037946362296,3.00281811318008,3.73196427092486,0.168822758018158,3.22158912493195,0.436684693155779,0.407608725713716,0.125397884475684,143.727221548921,41.9782384517283,509.994087218097,130.134024909029,103.510689352087,113.208141645588,26.8011771661074,5.13117060844618
"104","Scenario 2",10,73.9471341975158,63.5493695552242,4.01138423486115,0.146734785379826,24.2556204400523,2.1063529504462,1.7948623792683,0.224484955321966,18.865529941889,3.19582233291354,27.4694136184629,2.82306963610641,3.73496531617222,0.157755251613315,3.23039274138674,0.41002042616549,0.406808613754699,0.113538996228653,132.482600971988,40.2947966371315,517.884957370474,131.668398317828,100.025772416681,101.908928821479,27.45081230837,4.94552061454907
"105","Scenario 2",100,244.465111349713,77.3458276655775,4.41208437518701,0.18562304814731,18.1159912357023,3.05851617499318,2.30614651796224,0.183442804910829,11.6238884602757,2.60843029423132,33.7355930920273,2.10168971088484,4.12191143160136,0.155471930536848,4.17114698777286,0.335586374948323,0.796084613637532,0.227959941214394,270.720736688054,57.8607516161508,618.370182805608,183.775841265569,199.670389782267,129.366794283004,25.2975807526676,5.29209902894582
"106","Scenario 2",11,75.3834138831412,64.3891057419099,4.01471211967471,0.14873215989103,24.2072251248903,2.13831578199171,1.79977803691151,0.226710218515891,18.7956402232742,3.22596220058386,27.5309782473852,2.85197601814343,3.73846753592139,0.159554094877334,3.23934978101774,0.414418536285346,0.409504602741025,0.115682699283598,132.403323717782,40.7146082837164,518.613838222253,131.906473473307,101.495719907661,102.928905435747,27.4621840459506,4.91834896782443
"107","Scenario 2",12,76.8425557545513,65.2304367389261,4.0180942394817,0.15073547748128,24.1579707177245,2.17049139004556,1.80475565277627,0.228912637407792,18.724885531507,3.25576368645231,27.5933048385655,2.88054843315813,3.74201903716547,0.161345249069198,3.24842181779509,0.418773752659726,0.412258260376282,0.117857222978515,132.439717259887,41.1783199948845,519.296538633189,132.161680138116,102.985095841317,103.954356066416,27.4710779966731,4.90518143432762
"108","Scenario 2",13,78.3231233242336,66.0687173684077,4.02152717648101,0.152733711065172,24.1079119059972,2.20270459982291,1.80979146390855,0.231079677973433,18.6533165543392,3.285058701039,27.6563440215394,2.90862036300359,3.74561676264983,0.163118645695493,3.25760159810225,0.423061004055196,0.415065973440306,0.120051178416033,132.579458121055,41.6768749298891,519.956986199742,132.421947677175,104.48533142779,104.975101464347,27.4749236377968,4.90206930397672
"109","Scenario 2",14,79.8199050268644,66.8990871937136,4.02499881552599,0.154715323242329,24.0572270941331,2.23477208648869,1.81486814782291,0.23319817811809,18.5811777122243,3.31366930697702,27.7198767432579,2.93601945295267,3.74924819628811,0.164863753507002,3.26685723577704,0.427254368580068,0.41791759147443,0.122252515555709,132.810320286554,42.2011387419513,520.579097911704,132.687934517397,105.990558419499,105.981581622198,27.4758857725768,4.89941905597937
"110","Scenario 2",15,76.113001582306,61.8722365112038,4.01629297260596,0.14281384971693,24.1903450022528,2.04731703740281,1.80368871180031,0.219165141873031,18.7369541148373,3.12013598702784,27.5780794146177,2.75741845745284,3.74078644352322,0.153846012930231,3.24581292727102,0.400485482691768,0.409699887480799,0.109944792305609,131.005500608579,40.6589553763451,520.652830183211,132.732370398617,99.9665881188212,97.6624960450403,27.4853998945129,4.8833357187745
"111","Scenario 2",16,77.7134200964453,62.8621822515843,4.02000448109455,0.1451679924044,24.1361863473646,2.08496217497457,1.80912343015726,0.22179544470613,18.6598313470597,3.15574961983037,27.6462966309714,2.79164358771653,3.74467335356265,0.155969557784858,3.25575304239877,0.405686699095725,0.412736335695133,0.112463679510409,131.177791749984,41.0577545436592,521.160422933584,133.011962771839,101.505959312509,98.7422248477035,27.5039586629804,4.86307006086938
"112","Scenario 2",17,79.3103843032927,63.8320427582335,4.02370943792159,0.147476845545444,24.0820420421826,2.12201918830925,1.81452759976878,0.224341540590138,18.5831591203673,3.19020836703681,27.7141107819089,2.82469977292051,3.74854439161454,0.15803704275952,3.26563949927521,0.410717623436454,0.415783427815273,0.114963511492344,131.463013945158,41.5162981100603,521.679719821715,133.311597599314,103.031804799223,99.7825744860588,27.5202367083399,4.85440230957504
"113","Scenario 2",18,80.917443973037,64.7903024308267,4.02743927052485,0.149760876486304,24.027453252423,2.15883119772306,1.81994717695401,0.226822257198368,18.5062805310959,3.22375607201308,27.7820902744511,2.85683921041446,3.7524323744024,0.160065265824284,3.27555482363279,0.415618461660947,0.418867198472676,0.117469073422512,131.848137941727,42.0262711999975,522.186869758249,133.623521956162,104.556102617101,100.803719212698,27.5239867155848,4.85254958445597
"114","Scenario 2",19,82.5644578196635,65.7385474031777,4.03126271711051,0.152025352069618,23.9714451606982,2.19556373407597,1.82549009134976,0.229222677874512,18.427636041931,3.25613059775402,27.8515574365285,2.8879113257523,3.75641211139628,0.16205040910844,3.28568866555093,0.420374434545973,0.42203962166674,0.120000402321724,132.3357254844,42.5807104540923,522.670553169539,133.954388093,106.082991420194,101.814366018402,27.5271020616346,4.84711211679971
"115","Scenario 2",2,74.088667165122,68.9362150656746,4.01192000060454,0.159461057742399,24.2362459181178,2.30527922694362,1.79266643096461,0.239868756609072,18.9021710251479,3.41011852238141,27.444693743573,3.01618946496111,3.73428116609864,0.169676661282372,3.22751971860401,0.438739527417583,0.409326794080145,0.126484407174374,142.215543530803,42.0657981060433,511.23395901074,130.325945928809,104.341045295855,113.65282325465,27.1679649690204,5.05044574047001
"116","Scenario 2",20,84.2324591382518,66.6823578545376,4.03513646379756,0.154282437030133,23.9146124127429,2.23235136623155,1.83108327491793,0.231571883681549,18.3482873528013,3.2877820474344,27.9216162737769,2.91824190630862,3.76043434158981,0.164009662579294,3.29591412071331,0.425029106227078,0.425271654910885,0.122560710006958,132.902361145404,43.1751372563355,523.127068734677,134.277486941547,107.611013776372,102.819028977016,26.8566158358111,4.87752478307758
"117","Scenario 2",21,86.0055315852619,67.5930386213975,4.03925296385677,0.15646929933938,23.8542883724987,2.26848252058032,1.83704506879782,0.233723992533454,18.2636081228329,3.3164949088809,27.9961553100017,2.94612654558767,3.76471523559447,0.165855535393645,3.30678477047678,0.429353722329448,0.428697540445487,0.125133324138992,133.563335672016,43.7908960138471,523.576063999351,134.612514144325,109.141740622191,103.810284332118,26.8568186955539,4.87720879399174
"118","Scenario 2",22,87.8038687091745,68.4879377897084,4.04342941744134,0.158622379101615,23.7930136122839,2.3042787801911,1.84307508415763,0.235787127448183,18.1779589992049,3.34395581105457,28.0715002868944,2.97278431336632,3.76905030259835,0.167648242687596,3.31777798775095,0.433507124396956,0.432188578302269,0.127712859325054,134.306793984339,44.4212087658612,524.001637078124,134.957596161305,110.670245160664,104.785445500137,26.8643303020292,4.85543683634192
"119","Scenario 2",23,89.6231261439841,69.3636254917957,4.04765573246719,0.160733243648999,23.7309363502473,2.33959028179195,1.8491587892069,0.237755733210835,18.0915482013241,3.37010093795985,28.1474727046703,2.99813442202055,3.77342912798973,0.169381782555788,3.32886837192561,0.437476185545022,0.435736240947411,0.130287751371632,135.124015530362,45.0613037643891,524.420614317261,135.309996492377,112.194650311574,105.744345030031,26.8645766317168,4.85410775683001
"120","Scenario 2",24,91.4651448911223,70.2187590865707,4.05193613686662,0.162798786706926,23.6679972034046,2.37437209408259,1.85530297096443,0.239625166125862,18.0042772105104,3.39486585399168,28.2241551032671,3.02211588633792,3.77785638528873,0.171052851819325,3.34006810858962,0.441252466276816,0.439343667692473,0.132855691457053,136.011038772293,45.705855576475,524.820135858068,135.681137219506,113.715543215097,106.684967587838,26.871294187199,4.8379539433459
"121","Scenario 2",25,88.0849670642718,65.3680132156475,4.04395330956666,0.151285319380093,23.7924964413531,2.19142318166111,1.84568041091503,0.226438792410915,18.1377226432333,3.21224859698207,28.1026515349339,2.85675370326091,3.77036833127428,0.160582091592567,3.32186593683512,0.416397926758366,0.431327205862795,0.120542626820822,134.831280242041,44.2161557711679,524.660127627758,135.758712973476,108.090753475933,99.223262978873,26.8801388719839,4.8288836849315
"122","Scenario 2",26,90.0709900164027,66.3565191684121,4.04856701524452,0.153665240549717,23.7247303112931,2.23108050196734,1.85232207537185,0.228697668226396,18.043486871497,3.24221383622904,28.1857717235618,2.88605667457797,3.77514994707933,0.162554828531801,3.33400175202937,0.420964581062134,0.435193623550463,0.123406691153132,135.631322752749,44.6973564583579,525.019885181386,136.15537597321,109.614789460313,100.199850784,26.8892646624124,4.81876876119723
"123","Scenario 2",27,92.0740539983655,67.3084473308257,4.05322153975853,0.155962631770227,23.6562962034928,2.26966218291829,1.85900485227384,0.230803495178687,17.9486589746548,3.27005500856939,28.2693465728169,2.91327770910983,3.7799660418623,0.164426108462446,3.34620955981007,0.425233146071316,0.439109312584595,0.126234059278425,136.535337573102,45.2194459393205,525.366953278503,136.5690273674,111.118949685998,101.132802272413,26.8923626204842,4.81414095965923
"124","Scenario 2",28,94.1051781891001,68.2363650469203,4.05794280964073,0.158207534725772,23.5867950753722,2.30765740134456,1.86576136171652,0.232787850411932,17.8527813907821,3.29620742674145,28.3537824601902,2.93880859839464,3.78484149131711,0.166222005793719,3.35855019983183,0.429263837226658,0.443099524934993,0.129059393065344,137.535164252636,45.7776474487086,525.720440727281,136.977452846971,112.617063959915,102.046813715961,26.9820787907241,4.7975621430065
"125","Scenario 2",29,96.1701340758,69.143494405256,4.06274434229994,0.160407773062097,23.5160222830773,2.34519982880873,1.8726094894739,0.234657170330794,17.7556005591992,3.32075640415186,28.439299895302,2.962728901021,3.78978962651024,0.167948595549845,3.37105663393229,0.433070422358615,0.447176884825216,0.131893004682604,138.621204870952,46.3621788136638,526.062111596042,137.406353389996,114.112531527353,102.948979273066,26.9846580074536,4.79451684306237
"126","Scenario 2",3,75.1431800670017,69.4524006078729,4.01436109240729,0.160693145022514,24.2008711119616,2.3252326553182,1.79630428995379,0.241183308259729,18.8502911117507,3.42790996716469,27.4900460621078,3.0331063513366,3.73686224721053,0.170760021034335,3.23410710824324,0.441333722887575,0.411288056797525,0.127860157993389,141.090535633763,42.2666478784402,512.391490903189,130.497217619572,105.37271002445,114.302999188927,27.2932453501649,4.99739801864036
