"","EcoregionName","Scenario","Time","EcoregionIndex","NumSites","AGB","SRR","Min_rate","Fungi","GF","Lichen","Fungi_val","Aesthetic","Recreation","Replicate","Carbon_stock","Nitrogen_stock","Timber","Tree_richness"
"1058"," eco14","Scenario 2",50,11,931,12.2156666666667,3.86971324709071,26.2399485497128,1.56602295756696,22.1580463459329,24.6278236093877,0.305494891369307,3.57774325444241,2.82199304842492,2,82.3466666666667,449.4,1.31427436178942,7
"1059"," eco14","Scenario 2",51,11,931,12.9966666666667,3.87147596657218,26.2169267354346,1.56930040702792,22.1092217548207,24.6665322824882,0.306504636701781,3.57986304581547,2.82732890455107,2,82.5703333333333,447.066666666667,1.34419470616096,7
"1060"," eco14","Scenario 2",52,11,931,13.7836666666667,3.87325260414911,26.1937016278436,1.57259818520528,22.0601243743842,24.7055209258397,0.307525105449499,3.5819976871855,2.8327082540622,2,82.8203333333333,444.766666666667,1.37618948238983,7
"1061"," eco14","Scenario 2",53,11,931,14.613,3.87512521816282,26.169198429016,1.57606806910256,22.0084972490051,24.7465875268328,0.308603705532601,3.58424558410991,2.83837960274041,2,83.1223333333333,442.566666666667,1.40849783984568,7
"1062"," eco14","Scenario 2",54,11,931,15.468,3.87705622668849,26.1439059829603,1.579639668678,21.95539150199,24.7889040543801,0.309719172908027,3.58656136135125,2.84422921074002,2,83.466,440.4,1.44281334656423,7
"1063"," eco14","Scenario 2",55,11,931,16.3496666666667,3.87904792800859,26.1177919113719,1.58331664804189,21.9007555360592,24.8325177266601,0.310873137337918,3.58894756886832,2.85026406387299,2,83.8496666666667,438.3,1.47624579774222,7
"1064"," eco14","Scenario 2",56,11,931,17.2546666666667,3.8810928340809,26.0909519912365,1.58708456365769,21.8448069841491,24.8772612028474,0.312061580572129,3.59139501695092,2.85646148492129,2,84.2706666666667,436.2,1.50915495760364,7
"1065"," eco14","Scenario 2",57,11,931,18.1943333333333,3.88321660065617,26.0630467780754,1.59098999054153,21.7868576545238,24.9236920148579,0.313299774605799,3.59393416513531,2.86289923208242,2,84.736,434.3,1.54218844156742,7
"1066"," eco14","Scenario 2",58,11,931,19.1673333333333,3.8854162734335,26.0341117072661,1.59502662359651,21.7270053537428,24.9717408016668,0.314586448701438,3.59656117329549,2.86956835853021,2,85.2456666666667,432.4,1.57507378566847,7
"1067"," eco14","Scenario 2",59,11,931,20.164,3.88767004830625,26.0044307714711,1.59915372159115,21.6658576010723,25.0209271281206,0.315909230357838,3.59924974168631,2.8764027165765,2,85.7916666666667,430.5,1.60843351484406,7
"1068"," eco14","Scenario 2",6,11,931,1.59666666666667,3.84578310973141,26.5503698161473,1.5209836429608,22.8320595393444,24.0999426672168,0.292053743413133,3.54878224061773,2.74972775530223,2,122.528333333333,580,0.29396022726549,9
"1069"," eco14","Scenario 2",60,11,931,21.187,3.8899840029914,25.9739212151781,1.60338171368741,21.6032631109104,25.0713795267612,0.317272056524575,3.60200686916678,2.88342066588442,2,86.3796666666667,428.7,1.64328330854659,7
"1070"," eco14","Scenario 2",61,11,931,22.2356666666667,3.89235667621969,25.9425996400085,1.60770724252169,21.5392747023686,25.1230620058404,0.318674432184455,3.60483056644217,2.89061767758521,2,87.003,427,1.68385113836702,7
"1071"," eco14","Scenario 2",62,11,931,23.3206666666667,3.89481226375243,25.910143113165,1.61217350924116,21.4732574811543,25.1764962245762,0.320131139793749,3.60774930170933,2.89806703896885,2,87.6723333333333,425.333333333333,1.72739464357725,7
"1072"," eco14","Scenario 2",63,11,931,24.4406666666667,3.89734781823454,25.8765865818995,1.61677411917062,21.4053107154712,25.2316118823492,0.321640979661416,3.61075919928258,2.90575967620603,2,88.387,423.8,1.78602414960116,7
"1073"," eco14","Scenario 2",64,11,931,25.5783333333333,3.89992415171706,25.8424456646488,1.62143719176783,21.3364993824689,25.2875522184479,0.323181036532173,3.61381345606718,2.91357651362238,2,89.1326666666667,422.233333333333,1.84927015140447,7.66666666666667
"1074"," eco14","Scenario 2",65,11,931,26.746,3.90256924336653,25.8073467723605,1.62621264202227,21.2660899512078,25.3449199740224,0.324768432714862,3.61694497347499,2.9216022250382,2,89.923,420.8,1.92432940252933,7.66666666666667
"1075"," eco14","Scenario 2",66,11,931,27.9273333333333,3.90524614253898,25.7717774304288,1.63103303991209,21.1950795648296,25.402908909331,0.326381389364123,3.62010973873573,2.92972444845641,2,90.737,419.366666666667,2.00008796741011,7.66666666666667
"1076"," eco14","Scenario 2",67,11,931,29.152,3.90802213407832,25.7348401578701,1.63601866265822,21.1217000859918,25.4629707085527,0.328060934725891,3.62338697187361,2.93814705424504,2,91.604,418.033333333333,2.08335121035109,7.66666666666667
"1077"," eco14","Scenario 2",68,11,931,30.415,3.91088597571458,25.6966793374441,1.64114797658775,21.0462743003329,25.5248535264637,0.329800995521637,3.62676290872743,2.94683559211945,2,92.5166666666667,416.833333333333,2.17438738160242,7.66666666666667
"1078"," eco14","Scenario 2",69,11,931,31.6896666666667,3.91377726079159,25.6580964860009,1.64631191166634,20.970409547216,25.5872459259149,0.331565359157169,3.6301660119833,2.95560642678241,2,93.456,415.6,2.27486895056673,8
"1079"," eco14","Scenario 2",7,11,931,1.66466666666667,3.84593613005303,26.5483973944879,1.52127488302089,22.8276826496823,24.1033315596318,0.292138128736774,3.54896850647346,2.75018861713396,2,120.503,578.2,0.311527192437027,9
"1080"," eco14","Scenario 2",70,11,931,32.9946666666667,3.91673837739237,25.6185232735319,1.65158548309145,20.893006252902,25.6510573961403,0.333380288497101,3.6336459088664,2.96458774726392,2,94.4366666666667,414.433333333333,2.38142055037859,8
"1081"," eco14","Scenario 2",71,11,931,34.3273333333333,3.91976334290316,25.578035772063,1.65695703518086,20.8142393975794,25.7161518540343,0.335242679627076,3.63719519161082,2.9737609460436,2,95.4543333333333,413.4,2.49788030894119,8
"1082"," eco14","Scenario 2",72,11,931,35.692,3.92286207034434,25.5364969226285,1.66244304162295,20.7338718175383,25.7827345113061,0.337159271698728,3.64082506584888,2.98315555490807,2,96.5136666666667,412.366666666667,2.62095550806617,8
"1083"," eco14","Scenario 2",73,11,931,37.0736666666667,3.92600056009606,25.4943590455243,1.66798241975246,20.6528015211777,25.8500679686838,0.339109548880131,3.64449536261805,2.99266794958073,2,97.6033333333333,411.4,2.74897353769235,8
"1084"," eco14","Scenario 2",74,11,931,38.4666666666667,3.92916597360984,25.4517926130526,1.67355201970913,20.5713685577463,25.917872246717,0.34108583651016,3.64819086925858,3.0022587028755,2,98.722,410.533333333333,2.88111232768459,8
"1085"," eco14","Scenario 2",75,11,931,39.898,3.93241972979146,25.4079680167502,1.679258958299,20.4880100639547,25.9874554316039,0.343127035129636,3.65198292249779,3.01211326420472,2,99.8813333333333,409.666666666667,3.01617492220347,8
"1086"," eco14","Scenario 2",76,11,931,41.3536666666667,3.93573008433987,25.3633082179294,1.68504637105793,20.4035608937099,26.0581294674039,0.345213916744782,3.65583407056025,3.02213474839428,2,101.079,408.9,3.15423035471737,8
"1087"," eco14","Scenario 2",77,11,931,42.8486666666667,3.93913123809732,25.3173467551683,1.69097274554178,20.3171722574664,26.1306143252597,0.347368799334181,3.65978359920131,3.0324258516326,2,102.321,408.2,3.30993582203295,8
"1088"," eco14","Scenario 2",78,11,931,44.3703333333333,3.94259446218266,25.2704668591973,1.69698673414862,20.2295970933268,26.2042874056707,0.349574236223517,3.66379764815474,3.04289874384871,2,103.599666666667,407.566666666667,3.46658042362927,8
"1089"," eco14","Scenario 2",79,11,931,45.914,3.94610920205515,25.222807627188,1.70306903522601,20.1411193980833,26.2789156901054,0.351824095109358,3.66786359805947,3.0535206357266,2,104.912333333333,407,3.62552227870993,8
"1090"," eco14","Scenario 2",8,11,931,1.73,3.84608315223465,26.5465021359798,1.52155466763667,22.8234781460562,24.1065874592487,0.292219225064283,3.54914745809536,2.75063143131119,2,118.548666666667,576.1,0.326609178284536,9
"1091"," eco14","Scenario 2",80,11,931,47.4833333333333,3.94968387871995,25.1742507625022,1.70923316162087,20.0515457889921,26.3546686968699,0.354124408910844,3.67199076990769,3.06431601735961,2,106.260666666667,406.5,3.79225850653848,8
"1092"," eco14","Scenario 2",81,11,931,49.0863333333333,3.95333679183399,25.1245433248266,1.71550954311072,19.9604374267279,26.431924270245,0.35648763862337,3.67619984388993,3.07533911039695,2,107.651333333333,406.066666666667,3.96625751236284,8
"1093"," eco14","Scenario 2",82,11,931,50.7226666666667,3.95706728540046,25.0736883697176,1.72189553843071,19.8678375110007,26.5106556511233,0.358914267807695,3.68048946869946,3.08658667336557,2,109.081666666667,405.666666666667,4.14285156217487,8
"1094"," eco14","Scenario 2",83,11,931,52.379,3.96084504767499,25.022094274673,1.72833801077815,19.7745201187613,26.5902117755773,0.361385347203818,3.68482428966389,3.09796607860256,2,110.546333333333,405.333333333333,4.33385171033792,8
"1095"," eco14","Scenario 2",84,11,931,54.0656666666667,3.96469371795714,24.969434167516,1.73487623635937,19.6799188948028,26.6710803506151,0.363916996919833,3.68923100796217,3.109547317416,2,112.047666666667,405.066666666667,4.52644793727738,8
"1096"," eco14","Scenario 2",85,11,931,55.7743333333333,3.96859435773265,24.9159628396181,1.74147692308846,19.5845183113397,26.7528525239176,0.366497468527397,3.69368748214676,3.1212720908737,2,113.581666666667,404.866666666667,4.73091371752753,8
"1097"," eco14","Scenario 2",86,11,931,57.5386666666667,3.97262394818077,24.8606179334696,1.74826851492837,19.4864673826149,26.8371256950777,0.369178807985043,3.69828093584594,3.13337003744271,2,115.175,404.733333333333,4.93449131996603,8
"1098"," eco14","Scenario 2",87,11,931,59.3206666666667,3.97669582948735,24.8045823938477,1.75510307142323,19.3879073834829,26.9220702485378,0.371904513834341,3.7029118292678,3.14557908642564,2,116.798,404.7,5.14832329879436,8
"1099"," eco14","Scenario 2",88,11,931,61.14,3.98085501641393,24.7472324340479,1.76205503664872,19.2877669733144,27.008613401438,0.374705451970011,3.70763089170462,3.15803264463542,2,118.463333333333,404.7,5.36866035016918,8
"1100"," eco14","Scenario 2",89,11,931,62.994,3.98509553890525,24.6886432435341,1.7691125929591,19.1862212326134,27.0966131995994,0.377578763285554,3.71243060309887,3.17071075650277,2,120.171666666667,404.766666666667,5.60311466489777,8
"1101"," eco14","Scenario 2",9,11,931,1.791,3.84622042529801,26.5447324180352,1.52181586476388,22.8195531707373,24.1096273220176,0.292294960475119,3.54931453189278,2.75104489757976,2,116.664666666667,573.9,0.340529894824473,9
"1102"," eco14","Scenario 2",90,11,931,64.8706666666667,3.98939005112388,24.6291869488003,1.77622875896896,19.0839493545132,27.1854868726646,0.380506877874542,3.71727940219705,3.18352970619737,2,121.913,404.866666666667,5.83369169401565,8
"1103"," eco14","Scenario 2",91,11,931,66.7736666666667,3.99374700595072,24.5687430131054,1.78341663643261,18.9807640080028,27.275398258955,0.383496196733124,3.72218643806676,3.19651307437136,2,123.693,405.033333333333,6.06964604445031,8
"1104"," eco14","Scenario 2",92,11,931,68.693,3.9981436083669,24.5076220212148,1.79063716216409,18.8772288110617,27.3658611309962,0.386532050511961,3.72712542658905,3.20959082493574,2,125.501333333333,405.266666666667,6.32317567888171,8
"1105"," eco14","Scenario 2",93,11,931,70.6526666666667,4.00263492217546,24.4450535684233,1.79797949970077,18.7720671925773,27.4579937795051,0.389653330899056,3.73215768272313,3.22292467424283,2,127.355333333333,405.6,6.5773928775683,8
"1106"," eco14","Scenario 2",94,11,931,72.6446666666667,4.00720274194923,24.3812839729439,1.80541200401006,18.665736354951,27.5514026135072,0.392848632009977,3.7372620234565,3.23645794644865,2,129.248,405.966666666667,6.84250812322986,8
"1107"," eco14","Scenario 2",95,11,931,74.6503333333333,4.01180434566693,24.316905032664,1.81286396660339,18.5592492155842,27.6451992729795,0.396088914197792,3.74239018950429,3.2500618946469,2,131.170666666667,406.366666666667,7.11551409684875,8
"1108"," eco14","Scenario 2",96,11,931,76.6863333333333,4.01647805248087,24.2513760941042,1.82039626970502,18.4517368783075,27.7401499416131,0.399402003700273,3.74758437046399,3.26384756627305,2,133.132666666667,406.866666666667,7.39612082682002,8
"1109"," eco14","Scenario 2",97,11,931,78.7326666666667,4.02117803700233,24.1853348663457,1.82793382219943,18.3442723152891,27.8353078632959,0.402756307754099,3.75279309503611,3.27767742756508,2,135.118666666667,407.433333333333,7.68964173378564,8
"1110"," eco14","Scenario 2",98,11,931,80.805,4.02594033132157,24.1182722856827,1.83553369749327,18.2360411013081,27.9313911301492,0.40617812276618,3.75805595780331,3.29165554794323,2,137.138666666667,408.033333333333,7.97597151735352,8
"1111"," eco14","Scenario 2",99,11,931,82.8886666666667,4.03073132546291,24.0506563350792,1.84314088926201,18.1278278912892,28.0277040750936,0.409644290654734,3.76333521552058,3.30568065350396,2,139.186666666667,408.7,8.26929401521984,8
"1112"," eco15","Scenario 2",0,12,64,0.323,3.84291750093629,26.587277374667,1.51552187243845,22.9141865585734,24.0364489385223,0.290477141170842,3.5452915085485,2.74110067434555,2,323.166,1326.2,0,2
"1113"," eco15","Scenario 2",1,12,64,0.345,3.84296699008884,26.5866404626048,1.51561632185171,22.9127656237834,24.0375459572927,0.290504309917716,3.54535183439317,2.74124960744886,2,314.649,1325.9,0,2
"1114"," eco15","Scenario 2",10,12,64,0.952,3.84433256128986,26.5690590120804,1.5182207130732,22.8735945427957,24.0678095144767,0.291254834718989,3.5470158418634,2.7453599906392,2,266.978666666667,1306.26666666667,0.0390189219088781,6.66666666666667
"1115"," eco15","Scenario 2",100,12,64,180.034666666667,4.25704055036087,20.6915749944483,2.15988498593443,13.7039866160787,32.0956576690053,0.602522303476146,3.99488120585946,3.90601158671865,2,315.717,974.366666666667,22.5062293300316,11.6666666666667
"1116"," eco15","Scenario 2",11,12,64,1.07666666666667,3.84461305470111,26.5654459869647,1.51875521864093,22.8655579686438,24.0740240389178,0.29140920761929,3.5473574889542,2.7462044818106,2,262.755666666667,1302.63333333333,0.0433450653439476,7.33333333333333
"1117"," eco15","Scenario 2",12,12,64,1.17866666666667,3.84484255854205,26.5624892267357,1.51919242231899,22.8589851756656,24.0791083237719,0.291535582909674,3.5476369847917,2.74689551839656,2,258.675666666667,1298.66666666667,0.0665528767165684,7.66666666666667
"1118"," eco15","Scenario 2",13,12,64,1.30233333333333,3.84512081639878,26.5589041716475,1.51972245479126,22.8510170970529,24.0852724901853,0.291688826968472,3.54797583900398,2.74773337458404,2,254.770333333333,1294.5,0.0750035019147964,8
"1119"," eco15","Scenario 2",14,12,64,1.44133333333333,3.84543358886291,26.5548736502887,1.52031802975106,22.8420648797217,24.0922004630722,0.291861175350342,3.54835665782827,2.74867524713091,2,251.031,1290.13333333333,0.0827737805389222,8.33333333333333
"1120"," eco15","Scenario 2",15,12,64,1.60166666666667,3.84579438098612,26.5502233964541,1.52100480282581,22.8317432376286,24.1001911437433,0.292060098685184,3.54879586456866,2.74976183086515,2,247.472333333333,1285.6,0.0899845574583326,8.33333333333333
"1121"," eco15","Scenario 2",16,12,64,1.74066666666667,3.8461071778731,26.5461911587531,1.52160006281097,22.8227978542966,24.1071182447294,0.292232632997242,3.54917659434745,2.75070393702272,2,244.049,1280.83333333333,0.0965550854092552,8.33333333333333
"1122"," eco15","Scenario 2",17,12,64,1.87966666666667,3.84641998880989,26.542157933686,1.52219514159962,22.8138563998904,24.1140448408162,0.292405274355474,3.54955727284579,2.75164617666556,2,240.763666666667,1275.96666666667,0.1114624610969,8.66666666666667
"1123"," eco15","Scenario 2",18,12,64,2.028,3.84675381390869,26.5378531848439,1.52283004784278,22.8043173753709,24.121436169155,0.292589584692238,3.54996347571743,2.75265177959174,2,237.613666666667,1270.9,0.119157593874704,8.66666666666667
"1124"," eco15","Scenario 2",19,12,64,2.202,3.8471454264079,26.5328018542043,1.52357449951263,22.7931345977078,24.1301055623742,0.292805973059538,3.55043987618342,2.75383161568352,2,234.598,1265.76666666667,0.136179209465072,9
"1125"," eco15","Scenario 2",2,12,64,0.384666666666667,3.84305622137931,26.5854920312085,1.51578660605967,22.9102038735183,24.0395238860329,0.290553302428618,3.54546060064047,2.74151814672596,2,307.882333333333,1325,0,2.66666666666667
"1126"," eco15","Scenario 2",20,12,64,2.411,3.84761583280921,26.5267329563306,1.52446842285687,22.7797083515635,24.1405180239132,0.293066050177091,3.55101202650894,2.75524897432567,2,231.717,1260.46666666667,0.156601624829429,8
"1127"," eco15","Scenario 2",21,12,64,2.74066666666667,3.84835787936761,26.5171566614111,1.52587781204355,22.7585443475194,24.1569403220606,0.293476664161632,3.55191432673144,2.75748511342688,2,228.991666666667,1255.06666666667,0.177476238636743,8
"1128"," eco15","Scenario 2",22,12,64,3.11666666666667,3.84920429482222,26.5062290300411,1.5274842894168,22.7344273683195,24.1756678645754,0.293945578398049,3.5529431586738,2.76003624767768,2,226.426333333333,1249.6,0.210250264831952,8
"1129"," eco15","Scenario 2",23,12,64,3.48766666666667,3.85003954442208,26.4954404112666,1.52906824761115,22.7106560856415,24.1941430366564,0.294408943147825,3.55395798021502,2.76255427874264,2,223.978,1244,0.22766129956359,8
"1130"," eco15","Scenario 2",24,12,64,3.97033333333333,3.85112630895323,26.4813964935942,1.53112748130401,22.6797618236689,24.2181747211258,0.295012652782806,3.55527783006843,2.76583124645924,2,221.728666666667,1238.4,0.244087494554974,8
"1131"," eco15","Scenario 2",25,12,64,4.50033333333333,3.85231982961463,26.4659626099993,1.53338632011045,22.6458882574731,24.2445562231423,0.295676955779315,3.55672644541385,2.76943119406021,2,219.627333333333,1232.7,0.259755263725916,8
"1132"," eco15","Scenario 2",26,12,64,5.10933333333333,3.85369145832663,26.4482137332797,1.53597919813858,22.6070227981898,24.274862131073,0.296441860100879,3.55839022614922,2.77356954864818,2,217.694,1227,0.292624496987888,8
"1133"," eco15","Scenario 2",27,12,64,5.787,3.85521799143078,26.428446120456,1.53886122084021,22.5638441802628,24.3085754161655,0.297294926157699,3.56024068227902,2.77817667195607,2,215.908333333333,1221.23333333333,0.311182112211273,8
"1134"," eco15","Scenario 2",28,12,64,6.54233333333333,3.85691986305579,26.4063859648895,1.54206859472457,22.5158232480555,24.3461372823101,0.298248725786535,3.56230179123542,2.78331506345752,2,214.263666666667,1215.43333333333,0.328914457843417,8
"1135"," eco15","Scenario 2",29,12,64,7.31833333333333,3.8586686233502,26.3836994677062,1.54535954983615,22.4665778775606,24.3847137900269,0.299231126708989,3.56441808867703,2.78859672449531,2,212.723,1209.6,0.36369180182616,8
"1136"," eco15","Scenario 2",3,12,64,0.449666666666667,3.84320244303316,26.5836099853277,1.51606561338589,22.9060066963625,24.0427649497101,0.290633601813569,3.54563882265647,2.74195821287591,2,301.877,1323.76666666667,0,4.66666666666667
"1137"," eco15","Scenario 2",30,12,64,8.204,3.8606649871261,26.3577742810113,1.54910961648577,22.4105007969817,24.4287229861868,0.300355956253256,3.56683173709891,2.79462854814872,2,211.344666666667,1203.73333333333,0.38434153227579,7
"1138"," eco15","Scenario 2",31,12,64,9.10966666666667,3.86270693112547,26.3312286144928,1.55293793607891,22.3532946051086,24.473705078117,0.301510062902321,3.56929802156752,2.80080049690648,2,210.059333333333,1197.83333333333,0.404050310452779,7
"1139"," eco15","Scenario 2",32,12,64,10.0316666666667,3.86478619360728,26.3041695723278,1.55682894178363,22.2951920573552,24.5194773357578,0.302688825161864,3.57180693116488,2.80708751474937,2,208.861666666667,1191.96666666667,0.431808606499718,7
"1140"," eco15","Scenario 2",33,12,64,11.11,3.86721873726151,26.2724715725536,1.56137036952489,22.2274358965716,24.5729790393931,0.304073116520033,3.57473851619967,2.81444587663989,2,207.842666666667,1186.1,0.452428266406059,7
"1141"," eco15","Scenario 2",34,12,64,12.18,3.86963318196282,26.2409693630549,1.56586767759128,22.1603944658451,24.6260359709763,0.305452200568391,3.57764479270547,2.82175232398191,2,206.891666666667,1180.2,0.489551062385241,7
"1142"," eco15","Scenario 2",35,12,64,13.2926666666667,3.87214464176322,26.2081591145257,1.57053479751224,22.0908808181444,24.6811747876635,0.306892088018617,3.5806641471345,2.8293551349481,2,206.031333333333,1174.36666666667,0.521556548419453,7
"1143"," eco15","Scenario 2",36,12,64,14.5016666666667,3.87487443876688,26.1724450827003,1.57559440908273,22.0155926752868,24.7410453520564,0.308463736027164,3.58394147810993,2.83762201098137,2,205.300333333333,1168.53333333333,0.55495252708594,7
"1144"," eco15","Scenario 2",37,12,64,15.6983333333333,3.87757719862866,26.1370384381077,1.58059195663369,21.9412920316213,24.8002663367248,0.310025775987452,3.58718226358189,2.84580957541923,2,204.622,1162.66666666667,0.580901046593984,7
"1145"," eco15","Scenario 2",38,12,64,16.9343333333333,3.88036972106094,26.1004029804897,1.58574183514866,21.86479912627,24.8613885356815,0.311646521805191,3.59052600080301,2.8542717172278,2,204.028666666667,1156.86666666667,0.622898689338139,7
"1146"," eco15","Scenario 2",39,12,64,18.2633333333333,3.88337338963599,26.0609386458417,1.59126593168554,21.7828278062147,24.9270581227149,0.313397437491408,3.59411734105441,2.86337631096045,2,203.555333333333,1151.13333333333,0.651325321623257,7
"1147"," eco15","Scenario 2",4,12,64,0.503666666666667,3.84332392124999,26.5820463154161,1.51629738131292,22.9025203062345,24.0454574644577,0.290700325469115,3.54578687761516,2.74232382367829,2,296.245666666667,1322.23333333333,0,5
"1148"," eco15","Scenario 2",40,12,64,19.6833333333333,3.88658391320772,26.0186887271242,1.59715297912123,21.6955620729171,24.9971633312513,0.31527775564139,3.59794996988673,2.87311052639291,2,203.202333333333,1145.43333333333,0.678816484553473,7
"1149"," eco15","Scenario 2",41,12,64,21.1503333333333,3.88990200396335,25.9749487994548,1.60321807026375,21.6057565563503,25.069520214771,0.317230807955666,3.60190435099218,2.8831732631828,2,202.937666666667,1139.86666666667,0.705424823931286,7
"1150"," eco15","Scenario 2",42,12,64,22.664,3.89332698060686,25.9297236963183,1.60945889012483,21.513449854153,25.1441067420464,0.319256781912117,3.60597927507104,2.89356209572531,2,202.761333333333,1134.26666666667,0.731209168831507,7
"1151"," eco15","Scenario 2",43,12,64,24.2456666666667,3.89690736449974,25.8823584275496,1.61596016650291,21.4174061480184,25.2219583050516,0.321386316634114,3.61023115417318,2.90442392682889,2,202.687,1128.76666666667,0.764871331197875,7.33333333333333
"1152"," eco15","Scenario 2",44,12,64,25.8643333333333,3.90057313113407,25.8337708256659,1.62259254896785,21.3195457739588,25.3015381958268,0.323578956377402,3.61457602412961,2.91554576480419,2,202.693666666667,1123.36666666667,0.791182132703918,7.66666666666667
"1153"," eco15","Scenario 2",45,12,64,27.5363333333333,3.9043613487426,25.7834651015921,1.62942195103168,21.2189002022181,25.383642356957,0.325857535019799,3.61905737740752,2.92703939548822,2,202.789666666667,1117.93333333333,0.825073339399837,7.66666666666667
"1154"," eco15","Scenario 2",46,12,64,29.2506666666667,3.90824721112818,25.7317640418345,1.63640194269517,21.1161603792706,25.4677211692859,0.328208086336376,3.62364522772346,2.93882883545088,2,202.966,1112.66666666667,0.868897067649023,7.66666666666667
"1155"," eco15","Scenario 2",47,12,64,30.9433333333333,3.91208579149447,25.6805878307643,1.64327012163531,21.0151968176535,25.5506242339901,0.330544105520711,3.62816768751248,2.95047349906249,2,203.177333333333,1107.36666666667,0.915967948379971,7.66666666666667
"1156"," eco15","Scenario 2",48,12,64,32.695,3.9160599948936,25.6274995874077,1.65035416884673,20.9111884326266,25.6363011383468,0.332976763755074,3.63284035357042,2.96252741169366,2,203.478666666667,1102.16666666667,0.949535481986546,8
"1157"," eco15","Scenario 2",49,12,64,34.5483333333333,3.92026691360937,25.5711858484942,1.65782290075433,20.8016747960876,25.726816964526,0.335567821034679,3.63777581395375,2.9752837540062,2,203.903333333333,1097.13333333333,0.990460808078448,8
"1158"," eco15","Scenario 2",5,12,64,0.562,3.84345514962365,26.5803570319532,1.51654772333417,22.8987546784889,24.0483659790703,0.290772417945616,3.54594680661325,2.74271879234919,2,290.874,1320.33333333333,0,5.33333333333333
"1159"," eco15","Scenario 2",50,12,64,36.4186666666667,3.92451453834524,25.514206761683,1.66533283358955,20.6917022627628,25.8180213701996,0.338200493836106,3.64274782189907,2.9881589768386,2,204.386333333333,1092.16666666667,1.03260509740739,8
"1160"," eco15","Scenario 2",51,12,64,38.3553333333333,3.9289150750428,25.4550476416162,1.67307989660567,20.5784105065843,25.91230474281,0.340945743385715,3.64788677682617,3.00149169194389,2,204.964666666667,1087.23333333333,1.07596945053055,8
"1161"," eco15","Scenario 2",52,12,64,40.3216666666667,3.93338526463898,25.3948246229185,1.68091669670032,20.4639561678575,26.0078742929263,0.343752171131511,3.65309509910806,3.01502840446975,2,205.610333333333,1082.4,1.12061792895907,8
"1162"," eco15","Scenario 2",53,12,64,42.3663333333333,3.93803598972567,25.3320299294039,1.68903402705282,20.3455663009509,26.1070736580683,0.346691447350991,3.65850061108165,3.02910289500162,2,206.357666666667,1077.7,1.15767782287938,8
"1163"," eco15","Scenario 2",54,12,64,44.467,3.94281690314574,25.2673177250084,1.69733740222292,20.2246448953356,26.2087807919211,0.34973549544416,3.66404229787706,3.04355951681092,2,207.194333333333,1073.1,1.21029786978449,8.33333333333333
"1164"," eco15","Scenario 2",55,12,64,46.6183333333333,3.9477158660573,25.2008523547265,1.70580574990264,20.1014951484903,26.3127319647823,0.352876730774344,3.66970601922545,3.05836002440885,2,208.11,1068.56666666667,1.26538486211073,8.33333333333333
"1165"," eco15","Scenario 2",56,12,64,48.7363333333333,3.95254164760639,25.1352253509937,1.71410774991309,19.9809350474893,26.4148589914516,0.355993098126431,3.67527034111763,3.0729249400684,2,209.051333333333,1064.06666666667,1.3077693006822,8.66666666666667
"1166"," eco15","Scenario 2",57,12,64,50.876,3.95741946078819,25.068739714267,1.72246030820406,19.8598050021478,26.5178168335268,0.359164766256736,3.68088012905831,3.08763131556994,2,210.051666666667,1059.66666666667,1.3569998805012,8.66666666666667
"1167"," eco15","Scenario 2",58,12,64,53.051,3.96238074086294,25.0009511560755,1.73091317337975,19.7373969200389,26.6222346022731,0.362414613429653,3.68656993593895,3.10257061812735,2,211.118333333333,1055.36666666667,1.4074209438903,8.66666666666667
"1168"," eco15","Scenario 2",59,12,64,55.2736666666667,3.9674536755351,24.9314714321365,1.73951357097432,19.6130264144535,26.7286938830426,0.365761716125712,3.69237171298093,3.11782572845964,2,212.261666666667,1051.2,1.45063441140311,8.66666666666667
"1169"," eco15","Scenario 2",6,12,64,0.625333333333333,3.84359762821465,26.5785228072212,1.51681949653345,22.8946668636335,24.0515237229484,0.290850705493714,3.54612043629261,2.74314763581837,2,285.718333333333,1318.13333333333,0.010330319404602,6
"1170"," eco15","Scenario 2",60,12,64,57.5193333333333,3.97258209598474,24.861062512748,1.74816438559889,19.4881017408384,26.835996185388,0.369170248394068,3.69822043365067,3.13322516957506,2,213.462,1047.1,1.49274766161328,9.33333333333333
"1171"," eco15","Scenario 2",61,12,64,59.813,3.97782348974743,24.7889127987615,1.75695682700698,19.3613240242525,26.9452940683629,0.372681910025218,3.70417938313635,3.14893646078599,2,214.740666666667,1043.1,1.557316220942,9.33333333333333
"1172"," eco15","Scenario 2",62,12,64,62.173,3.98321975915942,24.7144450512133,1.76596107346324,19.2316772014156,27.0574531062937,0.376325042534415,3.71029606782106,3.16508315310723,2,216.106333333333,1039.23333333333,1.62715953872317,9.33333333333333
"1173"," eco15","Scenario 2",63,12,64,64.5143333333333,3.98857676699276,24.640325915142,1.77484998306531,19.1038791007288,27.1684057917027,0.379970646513664,3.71634911405861,3.18108031016412,2,217.502333333333,1035.43333333333,1.68609046155498,9.33333333333333
"1174"," eco15","Scenario 2",64,12,64,66.9416666666667,3.99413412240861,24.5632328305615,1.7840192457752,18.9722427374846,27.2830915287387,0.383783120250599,3.72260843567815,3.19763997460756,2,218.998,1031.76666666667,1.82565932969252,9.66666666666667
