"","Scenario","Time","Replicate","AGB_M","SRR_M","Min_rate_M","Fungi_M","GF_M","Lichen_M","Aesthetic_M","Recreation_M","Fungi_val_M","Carbon_stock_M","Nitrogen_stock_M","Timber_M","Tree_richness_M"
"176","Scenario 1",60,2,118.695820477822,4.11606064723799,22.6780379300799,1.93520886396713,16.8804198893348,29.2121481670194,3.8389968023131,3.48801079073153,0.502613507564725,78.6268584010015,525.568122620021,169.835475412403,27.5238128358053
"177","Scenario 1",60,3,118.305760367582,4.11514558353243,22.6919742260298,1.9340194601673,16.8972445632945,29.1974782290513,3.83810364617825,3.48582462302234,0.501744608607629,78.3727816069969,525.301874424023,169.49509275702,27.3718679904714
"178","Scenario 1",61,1,119.125735050686,4.11705338372658,22.66378974078,1.93672387326513,16.8587496534728,29.230998734054,3.84006164494079,3.49075010324385,0.503387237399673,78.85552369112,525.534224757003,170.318885940025,27.4468536453896
"179","Scenario 1",61,2,119.386688381353,4.1176755108651,22.6537675478709,1.93739137202956,16.8492887531638,29.2388247560567,3.84060670753343,3.49196396831669,0.504095161172594,79.0260014258142,525.67568639043,170.700398454529,27.5240475735077
"180","Scenario 1",61,3,118.97949509659,4.11672166573926,22.6682167407202,1.93613151097328,16.8671418295048,29.2232894149155,3.83966725924737,3.48965478738222,0.503203836807471,78.7619835770548,525.39592251917,170.355802634476,27.3639216845473
"181","Scenario 1",62,1,119.743779729095,4.1184990838058,22.6420034110876,1.93866270124887,16.8310857426162,29.2546428454952,3.84149623615069,3.49425930472056,0.504726535457387,79.2565821929718,525.639309871155,171.166918127277,27.4458799186243
"182","Scenario 1",62,2,120.024538540453,4.11916820222422,22.6312364553624,1.93938377660193,16.8208772018432,29.2631290812422,3.84208396978904,3.49557338158603,0.505484525250392,79.4359054615639,525.787511084836,171.531607337263,27.5233085844447
"183","Scenario 1",62,3,119.628263975587,4.11823931890237,22.6453414300742,1.93816563174009,16.8381255309905,29.2481052662434,3.84117282519059,3.49333862713452,0.504610343485692,79.1742282345986,525.493633391873,171.201015499485,27.3013249639199
"184","Scenario 1",63,1,120.429873963242,4.12010353666839,22.6178482041136,1.94082048975366,16.8003198308892,29.2810122075316,3.84309127996317,3.49817092936932,0.506206569260734,79.697194814905,525.781466154301,172.005027147628,27.4377510389317
"185","Scenario 1",63,2,120.67114705013,4.12068204847679,22.6083496980339,1.94139504418715,16.7921612371897,29.2875749838113,3.84357768609522,3.49920813771366,0.506903589336902,79.8576002243049,525.914215541375,172.3770261329,27.5397054476535
"186","Scenario 1",63,3,120.299151414512,4.11980882840939,22.6216781607476,1.94026762148145,16.8081494121761,29.2737607867883,3.84272918981794,3.49714677843033,0.50606563072305,79.6062339639373,525.634120429135,172.031497181201,27.3688772582636
"187","Scenario 1",64,1,121.079752699484,4.12162349873964,22.5949539549626,1.94286179632672,16.7712174283324,29.305956368288,3.84460112732223,3.50187257700887,0.507610847773151,80.1260991375563,525.90287857975,172.83814393515,27.4389595033993
"188","Scenario 1",64,2,121.326397124028,4.12221512700326,22.585227308763,1.94344608077287,16.7629169454446,29.3126121846162,3.84509708511179,3.50292643172925,0.508326639617304,80.2877900488602,526.03814661543,173.194941511564,27.4438889951488
"189","Scenario 1",64,3,120.898957981951,4.12121497895965,22.6003160205367,1.94210909902513,16.7818942992917,29.2961411793497,3.84410534025807,3.50048141182026,0.507402958834316,80.0091320616926,525.749161030064,172.855320757628,27.3774060614491
"190","Scenario 1",65,1,121.72982616369,4.12314440927218,22.5720181980466,1.94489735616034,16.7421760397541,29.3307751962843,3.84610856983562,3.50555719734117,0.509022992961993,80.5571357218619,526.053737545861,173.63719874033,27.5941472066213
"191","Scenario 1",65,2,121.967093069152,4.12371414232728,22.5626192861627,1.94545170418295,16.7343074558542,29.3370723383673,3.84658270818899,3.50656095529761,0.509718922024076,80.7127829980352,526.189325520335,173.998453666696,27.530463737372
"192","Scenario 1",65,3,121.523843725548,4.12267622662586,22.5783204950377,1.94407525181482,16.7538291339849,29.3201148548268,3.84555815098049,3.50404021292816,0.508752359030589,80.4221460937907,525.876418424301,173.66774178912,27.3214254664325
"193","Scenario 1",66,1,122.386606292709,4.12468219245963,22.5487627687881,1.94693867564098,16.7130827105601,29.3556738461462,3.84762591472613,3.50926425899814,0.510463017330498,80.9899067395802,526.199586166125,174.445491515849,27.4190502686443
"194","Scenario 1",66,2,122.606251456243,4.12520768213501,22.5401975073587,1.94747673632449,16.7054192809077,29.3618357274678,3.84807449345252,3.51022924402226,0.511084252099122,81.1375114586775,526.347127506042,174.78882199044,27.5129105736294
"195","Scenario 1",66,3,122.170180408965,4.12418922621066,22.5554581356556,1.94608838562286,16.7251093488785,29.3446314184775,3.84705274122719,3.50768807076137,0.510167068050366,80.8461814696319,526.026287145068,174.461582786737,27.4789083827442
"196","Scenario 1",67,1,123.011474709186,4.12614408630854,22.5267195945344,1.94889591772258,16.6851890655908,29.3795939890027,3.84907561111795,3.51281788295062,0.51181811340466,81.4096537097251,526.383092799638,175.230896012102,27.4256403122881
"197","Scenario 1",67,2,123.228944636678,4.12666439590614,22.5182374674305,1.94942833945273,16.6775997164844,29.3856790193259,3.84951951026104,3.51376991446807,0.512433804439698,81.5548884474275,526.501045017475,175.55847257183,27.50543374311
"198","Scenario 1",67,3,122.818735833145,4.12570568257781,22.5326393664553,1.94813083214528,16.6959814287895,29.3695878007166,3.8485616085502,3.51139111501356,0.511564074467748,81.2752598111666,526.190326198466,175.24494215485,27.5424440541809
"199","Scenario 1",68,1,123.664652388239,4.12767089674275,22.5037700815077,1.95095877224158,16.6557681587953,29.4048121663806,3.85059764454742,3.5165593860145,0.513219673526491,81.8418319538871,526.550640746987,176.002074298325,27.4369946618908
"200","Scenario 1",68,2,123.860608926988,4.12814277130445,22.4959136263031,1.95139935621513,16.6495018169594,29.4097312746547,3.85098186998263,3.51734704982606,0.513811554903326,81.9750541548573,526.707825459477,176.334904799985,27.5070508250596
"201","Scenario 1",68,3,123.450426700979,4.12718269310966,22.5104148749347,1.9501203363596,16.6676244107748,29.3939248519592,3.85003158946261,3.51500470520297,0.512923814514723,81.6955264471145,526.370834275182,176.004247131717,27.3724504877328
"202","Scenario 1",69,1,124.296904192241,4.12914984046816,22.4814821697512,1.95294202625034,16.6274850683899,29.4290242222217,3.85206545787299,3.52015639012286,0.514589279353447,82.2652898836744,526.730190746118,176.746271270704,27.4474535306289
"203","Scenario 1",69,2,124.504099685278,4.12964711238533,22.473292241346,1.95342937445275,16.6205559892458,29.4345544294168,3.85248051165225,3.52103104726222,0.515194099605583,82.4008349620073,526.867412321121,177.079576792581,27.5246039888021
"204","Scenario 1",69,3,124.084918606875,4.12866688899309,22.4880471398526,1.9521104600425,16.6392252388405,29.418188149817,3.8515043272934,3.51860958675952,0.514299591552327,82.1174738223992,526.527501695328,176.749843267219,27.3738502199579
"205","Scenario 1",7,1,79.1017311818609,4.02354378813995,24.0667386279615,1.80971486768018,18.6596355183861,27.6576552382059,3.74645915020843,3.25854104905587,0.418852000394887,52.3057479873416,516.346398080367,110.016903363106,27.4436542574464
"206","Scenario 1",7,2,79.1402674618769,4.02363366470495,24.065398875549,1.8098391830901,18.6578839973123,27.6592208694973,3.7465502377652,3.25877154829305,0.418930715564588,52.3254434629897,516.341780702822,110.06969940712,27.4138773452035
"207","Scenario 1",7,3,79.1265245170489,4.02360104192526,24.065916767996,1.80980220919381,18.6583920729929,27.6587526238154,3.74652061074353,3.25870034027712,0.418896256400028,52.3209351515362,516.345939037749,109.996490994812,27.4358644433239
"208","Scenario 1",70,1,124.03205078159,4.12854940169102,22.4894765483836,1.9518649288207,16.6433442748369,29.4160724960506,3.85135649864777,3.51831880505531,0.514222706392664,82.2187881796526,526.617885274121,177.363606989525,26.2707047347464
"209","Scenario 1",70,2,124.204890768723,4.12896759837259,22.4824071856408,1.95222789813101,16.6381836762451,29.4200277331574,3.85168497853936,3.51896532012899,0.514769551592106,82.3357044391508,526.755563283546,177.721430322708,26.3927161760359
"210","Scenario 1",70,3,123.810549216672,4.12804430396293,22.4963690149942,1.95100205249474,16.6554901041827,29.4047771359958,3.85077219961941,3.51670462933823,0.513916441562367,82.0671299316652,526.428598876737,177.384036663395,26.2337291996314
"211","Scenario 1",71,1,124.621013580011,4.12992578923747,22.4688057147653,1.95372910610357,16.6167773945708,29.4389113000352,3.85273073793317,3.52170335163367,0.5154809604179,82.5528160612752,526.780708907861,178.101517863162,26.2884926361913
"212","Scenario 1",71,2,124.819602467354,4.13040506482524,22.4607690753492,1.95416190994675,16.6105979512075,29.4436463875161,3.85311441219258,3.52247365641919,0.516095996942639,82.6805926170646,526.931396602389,178.456361502891,26.4045573890212
"213","Scenario 1",71,3,124.399729138773,4.12942283987178,22.4755752413356,1.95284575412391,16.6292028208546,29.4272838821543,3.85213825466794,3.52004908606918,0.515196624288759,82.3993004381771,526.602947262263,178.121434006194,26.2422319208499
"214","Scenario 1",72,1,125.240461842082,4.13137413080878,22.4470150045272,1.95568061303893,16.5889657775153,29.4627933113583,3.8541724864763,3.52524873232465,0.51681351189744,82.9395296638904,527.028311105702,178.819657918464,26.2891012154197
"215","Scenario 1",72,2,125.439686703413,4.13185342637634,22.4390590881623,1.95613433995321,16.5824783270456,29.4678199257536,3.85456520915088,3.52605549094983,0.517412170250756,83.0681035019388,527.124617899184,179.186495777164,26.4040531376606
"216","Scenario 1",72,3,124.987220636052,4.13079890734959,22.4547369029113,1.95466505841151,16.6032869533936,29.4494809293821,3.85349293500585,3.52335498593485,0.516490243507187,82.7681951452766,526.809880718471,178.832960254889,26.2342856149258
"217","Scenario 1",73,1,125.839312679314,4.1327748807533,22.4259089786231,1.9575599106517,16.5622027926769,29.4858061900144,3.85556356506971,3.52866793673011,0.518107638162189,83.3279051746622,527.242305819756,179.513508358306,26.2968388656083
"218","Scenario 1",73,2,126.034338535237,4.13324572591457,22.4180046809851,1.95798277466435,16.556121615939,29.4903455146627,3.85593899601146,3.52941012270434,0.518716650335872,83.4549546173776,527.344878371094,179.901528945897,26.4037314600685
"219","Scenario 1",73,3,125.58058818313,4.13218559806719,22.4339108143441,1.95654305616284,16.5765293555147,29.4724996360708,3.85487755030329,3.5267683085171,0.517757813317595,83.1523002990732,527.00723166003,179.531184261584,26.2336770356975
"220","Scenario 1",74,1,126.364176035889,4.13400205948531,22.407446411383,1.95921359775475,16.5386002144721,29.5059815457001,3.85678479490475,3.53166258493381,0.519238769131016,83.6846294448019,527.449477491263,180.204505118461,26.2891012154197
"221","Scenario 1",74,2,126.615157508998,4.13460475521201,22.3975020562583,1.95979959109677,16.5302182025304,29.5125230015466,3.85728545613302,3.53270816533312,0.519979526706988,83.8389792648363,527.577173931943,180.627108360403,26.4030185529725
"222","Scenario 1",74,3,126.177314313783,4.13358161982693,22.4128626906631,1.95841256973864,16.549898238844,29.4953702424728,3.85626237947823,3.53016862776738,0.519050961628821,83.5411267670533,527.223078193737,180.232126300967,26.2337291996314
"223","Scenario 1",75,1,126.944320356106,4.13535864744698,22.3870282321351,1.96103943047022,16.5125674000378,29.5282998190197,3.85813411800941,3.53497509075923,0.520489221316102,84.0649567647928,527.67046565005,180.919237883103,26.3008033245814
"224","Scenario 1",75,2,127.191155109457,4.1359522132486,22.3771900016272,1.96160506581837,16.5044822012743,29.5345822508351,3.85862234586579,3.53598770065129,0.521227978219757,84.2210664307698,527.794871415903,181.319428719875,26.4109648588966
"225","Scenario 1",75,3,126.770725374276,4.13496902205342,22.3919922191757,1.96028284054686,16.5232454141524,29.5182617596944,3.85764394933452,3.53356916856001,0.520326890630271,83.9325864964963,527.461267409713,180.938306872098,26.2452487350246
"226","Scenario 1",76,1,127.536562309819,4.13674271765742,22.3662409479368,1.96291373693886,16.4858291007137,29.5512129261529,3.85951575894246,3.53837591364803,0.521756898192372,84.4543269287615,527.934668150441,181.599517544678,26.2870407400323
"227","Scenario 1",76,2,127.753774086696,4.13726991482125,22.3572414529972,1.9633487340871,16.4796291773428,29.5558344181373,3.85992015665281,3.53915509850987,0.522466650859542,84.5977838152701,528.035360191963,182.011059448607,26.4032532906748
"228","Scenario 1",76,3,127.339619133731,4.13629926655985,22.371972502516,1.96207372407201,16.4977120002276,29.5401548288952,3.85896742336729,3.53682179898734,0.52155288388759,84.3132431274017,527.687592808332,181.6038153342,26.2240440959121
"229","Scenario 1",77,1,128.140761810784,4.13815642340853,22.3449151436526,1.96480408126328,16.4589149402398,29.574355607038,3.86091709913114,3.54181916720836,0.523068011442399,84.8510809323434,528.16483455339,182.275720520952,26.2982385978335
"230","Scenario 1",77,2,128.346309818991,4.13865435224185,22.3364663001003,1.96522808887394,16.4528228470937,29.5788282329201,3.86130420791423,3.5425665252755,0.523730717196745,84.9898194606249,528.282046912764,182.682311830357,26.4109648588966
"231","Scenario 1",77,3,127.943316826346,4.13771139763722,22.3506925586241,1.96396766408928,16.4706889144643,29.5632536030408,3.86036896900299,3.54025568346334,0.522861468998227,84.7110773243379,527.918457338596,182.278871112096,26.2319904018362
"232","Scenario 1",78,1,128.709164924971,4.13948515222318,22.3249385839194,1.96659817158736,16.4333324460945,29.5962953812002,3.86224136416022,3.54507829203767,0.524288656595654,85.2338372746083,528.415750030429,182.92036929103,26.2982385978335
"233","Scenario 1",78,2,128.913552042218,4.13998184656039,22.3164265830944,1.96699943735056,16.4276146629705,29.6005260296086,3.86261859080998,3.54579556999339,0.524964124557789,85.3694972092295,528.523553754934,183.346761712458,26.4032532906748
"234","Scenario 1",78,3,128.49444810558,4.13899987299633,22.331314438631,1.96570566358101,16.4458974948449,29.5844877335753,3.86165219852567,3.54340906031581,0.524046977674489,85.0865636139173,528.170756029281,182.942187577247,26.2322251395385
"235","Scenario 1",79,1,129.284685234129,4.14083083359818,22.3046897506347,1.9684106635093,16.407486696876,29.6184475474673,3.86358053540689,3.54837000599352,0.525528545391857,85.618556823912,528.663101841387,183.554578271262,26.2815026690546
"236","Scenario 1",79,2,129.482909843334,4.14131103820826,22.296540781723,1.968819353938,16.4016542601053,29.6228282368603,3.8639542574029,3.54910112729871,0.526165361374196,85.7512597503086,528.781905200744,183.998372453524,26.3963415694389
"237","Scenario 1",79,3,129.061231433987,4.14032560195563,22.3113395243341,1.96748449617867,16.4205293944264,29.6062070804281,3.86296856367191,3.54664000073193,0.525274275191,85.467375406444,528.415254473057,183.582961631228,26.2314339865417
"238","Scenario 1",8,1,80.0499790996505,4.02574665735926,24.0343825381577,1.81288592336519,18.6146383816407,27.6973316743205,3.7487422372718,3.26433867551971,0.42069876009162,52.918705056424,517.180721948845,111.260154552173,27.3261636904244
"239","Scenario 1",8,2,80.1031260976161,4.02587117011392,24.03249545947,1.81305014696384,18.6123390200367,27.6994052359206,3.74886509395695,3.26464661797014,0.420813519568186,52.9481499191459,517.185163707812,111.300937479382,27.4006885639269
"240","Scenario 1",8,3,80.0701804350472,4.02579254063651,24.0337667605499,1.8129669732672,18.6134583763156,27.6983284646112,3.74879600546338,3.26447987769219,0.42072683999338,52.9330983724853,517.188110970075,111.232416324239,27.2353984455148
"241","Scenario 1",80,1,128.864023108623,4.13986474512569,22.3182600455735,1.96686012955648,16.4300299432191,29.5996383530786,3.86251508458964,3.54565169872535,0.524813461581975,85.4816390081897,528.611196988402,184.051516087465,26.2807115160578
"242","Scenario 1",80,2,129.071028472814,4.14036585743961,22.3097756765801,1.96729161709961,16.4239126327362,29.6043562993493,3.86290769874692,3.546433137136,0.525471218445996,85.618710603189,528.72872233138,184.533240888625,26.4045573890212
"243","Scenario 1",80,3,128.652289501139,4.13938760808837,22.3244489390898,1.96596196813998,16.4426800948034,29.5877277069025,3.86192681580458,3.54397294054489,0.524592562688767,85.3367797812592,528.365096242458,184.102845954884,26.2238093582097
"244","Scenario 1",81,1,129.408601641425,4.14113934573544,22.2990107932203,1.96855883240966,16.4058342860982,29.6204034282516,3.86377590497712,3.54874177930081,0.52600068833952,85.7764406461373,528.872864321608,184.683834412961,26.1330962772339
"245","Scenario 1",81,2,129.634115977813,4.14168287858188,22.2899354497561,1.96905966473502,16.3987212339377,29.6259873146596,3.86421605595386,3.5496497523789,0.526688187391296,85.9238678078976,528.970498687208,185.166657377565,26.4038183999583
"246","Scenario 1",81,3,129.173796212898,4.14060724189805,22.3060831357932,1.9676011688976,16.4193166276631,29.6077736018588,3.86313908296035,3.54695096238431,0.525718308911129,85.6215416094312,528.598228165047,184.74166772925,26.2240440959121
"247","Scenario 1",82,1,129.963756837822,4.14243680665916,22.2795208354609,1.97031496180263,16.3807893847352,29.6418834633257,3.86507081382867,3.55193085686443,0.527189346424533,86.1212549946967,529.154420023995,185.319153109537,26.1330962772339
"248","Scenario 1",82,2,130.153901444941,4.14289843312885,22.2716340464424,1.9706941495544,16.3753992992895,29.6459309902837,3.86542442015448,3.55261605789935,0.527811496788686,86.2522069777956,529.264577211316,185.78376782322,26.4040531376606
"249","Scenario 1",82,3,129.682998730678,4.14179632268256,22.2882755652356,1.96922461947372,16.3961495828582,29.6276400701677,3.86433187486538,3.54989857150526,0.526797407487338,85.9414157900228,528.893768148702,185.366554129658,26.2881883465772
"250","Scenario 1",83,1,130.48897170976,4.1436632150141,22.2611578006135,1.97199029125976,16.3569044736263,29.6624285474213,3.86630158249829,3.55497477266774,0.528299791874767,86.4641629514354,529.448352489089,185.934779519579,26.1413555667611
"251","Scenario 1",83,2,130.742281824347,4.14427392967769,22.2509506173843,1.97255042065793,16.348942347463,29.6686509118282,3.86679505183197,3.55599227579732,0.529075196215468,86.6238972370503,529.556300533811,186.438558480763,26.4040531376606
"252","Scenario 1",83,3,130.224133052807,4.1430610997932,22.2692718984093,1.97093530582232,16.3717682927251,29.6485892687652,3.86559381464919,3.55300888749066,0.527956092055872,86.288546556311,529.173183391003,185.974414336114,26.2955782372068
"253","Scenario 1",84,1,131.052077750343,4.14498137988774,22.2412395904214,1.9737442058268,16.3318953149566,29.6838123182169,3.86760407528523,3.55816234214804,0.529532027827874,86.8284750221697,529.767645320026,186.571313187004,26.1413555667611
"254","Scenario 1",84,2,131.287942741389,4.14554847618955,22.2318449416188,1.97428586937614,16.3241947177655,29.6899080514127,3.86807169061642,3.5591462734257,0.530234426071821,86.984223148615,529.856717845282,187.054459700534,26.4038183999583
"255","Scenario 1",84,3,130.765803142008,4.14432846692173,22.2501554020573,1.97263043284244,16.3476049058815,29.6692931978873,3.86684998572845,3.55609007959025,0.52913301507933,86.6416188381353,529.468534715098,186.572992147429,26.3190346194641
"256","Scenario 1",85,1,131.618676661856,4.1463054490932,22.2213575022858,1.97553830191016,16.3063173469942,29.7057767818642,3.86892653948428,3.56142391850462,0.530743052120066,87.1996368607745,530.070604753873,187.170242403979,26.1488584792474
"257","Scenario 1",85,2,131.855557380327,4.14687492179743,22.2119270161931,1.9760831458718,16.2985689756794,29.7119072880755,3.86939650035217,3.56241359257611,0.531447856438176,87.3561849211455,530.195912955782,187.665484313889,26.4040531376606
"258","Scenario 1",85,3,131.305472657405,4.14559023315863,22.2311741683744,1.97433116505294,16.3233608329726,29.6900968895661,3.86810634251615,3.55918216634161,0.530294161293447,86.9970285075898,529.785088070108,187.17060532014,26.254890368799
"259","Scenario 1",86,1,132.076533489246,4.14737722044776,22.2051634025504,1.97696462111732,16.2860178917336,29.7232368219427,3.86998605853167,3.56402400032709,0.531742092768291,87.5209883674428,530.382942393629,187.727282424849,26.2892055432874
"260","Scenario 1",86,2,132.353067187147,4.14803969346137,22.1943178455971,1.97763068545318,16.2764870047708,29.7307425052831,3.87054621105279,3.56522109321455,0.532539456804723,87.6973991410339,530.492805724122,188.263782288962,26.3958720940342
"261","Scenario 1",86,3,131.844702309123,4.14685082116319,22.2122189340184,1.97603244319345,16.2991210002669,29.7109340085355,3.86936265831963,3.562280105015,0.531451855568474,87.3540836970319,530.080628053764,187.783138011713,26.2432230355932
"262","Scenario 1",87,1,132.562987732782,4.14851496555553,22.1880258814118,1.97849251554915,16.2642358073806,29.7419088077317,3.87111650548129,3.566803553668,0.532794051450758,87.8497706177949,530.709218236511,188.314823710764,26.2999339256838
"263","Scenario 1",87,2,132.852660699692,4.14920850753753,22.1766936715131,1.9791954877801,16.254170846118,29.7498399705771,3.8717052832822,3.56806438584552,0.533624456275967,88.0381927022657,530.821954060962,188.827384266391,26.3970805585019
"264","Scenario 1",87,3,132.325239241189,4.14797555935189,22.1952313503369,1.97753101161386,16.277750362717,29.7292063768104,3.87047486534707,3.56500275844927,0.532501746016061,87.6845581540923,530.403686251326,188.364648304451,26.2486480847142
"265","Scenario 1",88,1,133.101063492201,4.14977334004129,22.1690771954578,1.98018391111163,16.2401059533921,29.7625534102656,3.87236722900815,3.56987528511581,0.533957296644235,88.2043881692198,531.0459781607,188.89592919927,26.2999339256838
"266","Scenario 1",88,2,133.357481925197,4.1503890948518,22.1589172062462,1.98078255987975,16.2315245801372,29.7692031561542,3.87287879642145,3.57094710898717,0.534716058189982,88.3778974196241,531.157849802647,189.392582854489,26.5526421032498
"267","Scenario 1",88,3,132.84983411869,4.14920316474176,22.1767041289255,1.97917025468923,16.2543767665104,29.7492084543404,3.8716904464511,3.5679828457517,0.533644595362391,88.0329878284154,530.753545408704,188.944539056865,26.2598459425153
"268","Scenario 1",89,1,133.603455269427,4.15094979149989,22.1512776527019,1.98174341082481,16.2178691362038,29.781553411977,3.8735271309891,3.57270937850442,0.535061802913687,88.5440738815183,531.38640347064,189.444903810906,26.3076715758724
"269","Scenario 1",89,2,133.936505885831,4.15174406400946,22.1384681114464,1.98259195693373,16.2057454038361,29.791318571742,3.87422081474023,3.57424305352872,0.535976191632361,88.7537680617621,531.508749630505,189.999538185063,26.5528768409522
"270","Scenario 1",89,3,133.36540854793,4.15040845064255,22.1585805693194,1.98079692520605,16.231171526122,29.7690823346308,3.87289134080599,3.57093828251466,0.534753340806232,88.3791559353863,531.077483437951,189.50794962211,26.3232512041175
"271","Scenario 1",9,1,80.9603932465094,4.02786319368043,24.003207884912,1.81591035861254,18.5717613381636,27.7351900856876,3.75092654621666,3.26987770670884,0.422488969589661,53.5189832466832,517.961238719549,112.516369511383,27.467015005825
"272","Scenario 1",9,2,81.0262770252647,4.02801549980843,24.0010123735947,1.81614032990755,18.5684863790018,27.7380715695255,3.75108900916069,3.27029704314509,0.422608743682488,53.5575413225296,517.970992505782,112.530604427953,27.4345951209334
"273","Scenario 1",9,3,80.9965325763767,4.0279466556106,24.0020093954012,1.81603757274814,18.5699172227686,27.7367305485417,3.75101558842355,3.27009815836037,0.422555394942168,53.5408169132862,517.973723287719,112.499503286276,27.5077985081115
"274","Scenario 1",90,1,133.044916581176,4.14966253425208,22.1696136052249,1.97974300222807,16.2468949641979,29.7573217731972,3.87213516060296,3.56918657944651,0.534060213145594,88.3268317626193,531.357316861122,189.868795757568,25.5370190050599
"275","Scenario 1",90,2,133.373464458973,4.15044756794287,22.1568718663523,1.98056073771368,16.2351524112813,29.7665588525099,3.87281104758765,3.57065176462229,0.534985089639513,88.5399821599346,531.486179165725,190.434203826036,25.8182086905114
"276","Scenario 1",90,3,132.863253082019,4.14925202156813,22.1750035333106,1.97898707258609,16.2573943439081,29.7470626611828,3.87163488592075,3.56774178465278,0.533866260741077,88.1939308653997,531.069259793779,189.930321573563,25.5194832292953
"277","Scenario 1",91,1,133.539024473579,4.15081652556125,22.1523227262102,1.98131627425843,16.2244524587628,29.7765843186281,3.87329187709932,3.57204564921699,0.535108812215792,88.5828313366139,531.704964267705,190.418873960124,25.5545721688025
"278","Scenario 1",91,2,133.867572777382,4.15160300645327,22.1394793386924,1.98211535978032,16.2129757995753,29.7855416144467,3.87396022140357,3.57347692783905,0.536051874701399,88.7992804767783,531.835072420928,191.008655287231,25.817973952809
"279","Scenario 1",91,3,133.351769609292,4.15039412100367,22.1578263221235,1.98052749362816,16.2354307586196,29.7659005193495,3.87277251873089,3.57054296150822,0.534916916169695,88.4520999634852,531.426214984959,190.491227369061,25.5734033489246
"280","Scenario 1",92,1,134.011155048599,4.15192089499139,22.1356810159003,1.98279756404348,16.2033289240025,29.7946728691822,3.87438827233403,3.57473779667389,0.536131634790841,88.8755021648033,532.082588548278,190.961379709512,25.5545721688025
"281","Scenario 1",92,2,134.341848976718,4.15271404467234,22.1226460493021,1.9835821028237,16.1920611521394,29.8033960700779,3.87505295738505,3.57614147196936,0.537099858959342,89.0951139695015,532.222403540192,191.565586088737,25.8289370729078
"282","Scenario 1",92,3,133.852937438055,4.15156555863239,22.1402210759371,1.9821108924165,16.2128142981983,29.7852010260241,3.87394038710565,3.57341198025268,0.535994345507475,88.7611715497905,531.777543426475,191.044260369198,25.5099980873224
"283","Scenario 1",93,1,134.509066456852,4.15308531705285,22.1181482752161,1.98436298745369,16.1810199117669,29.8138234296347,3.8755460001172,3.57758598113337,0.537206179425036,89.1933190867834,532.477166976752,191.510052097552,25.5568673818922
"284","Scenario 1",93,2,134.843030115978,4.15388833528516,22.1048420253849,1.9851291507682,16.1699800869887,29.8221806675181,3.87620636999668,3.57894948580174,0.538211781154657,89.4150186399124,532.582911964668,192.112057388458,25.8100276468849
"285","Scenario 1",93,3,134.326169271965,4.15267368688885,22.1234574221699,1.98358038245315,16.1918741278073,29.8031290940863,3.87503338461605,3.57608745251128,0.537033550159583,89.0691407382935,532.153630609796,191.582959174929,25.5209612074212
"286","Scenario 1",94,1,135.018817582723,4.15427757664829,22.1001881552926,1.98596371286405,16.1582008948149,29.8333879607736,3.87673046272525,3.58049847044801,0.538308757752217,89.523160073725,532.847180539375,192.053320620277,25.5571368955504
"287","Scenario 1",94,2,135.341874641373,4.15505585702842,22.0872119501929,1.98668567537018,16.1477704907432,29.8411402348543,3.87736124578695,3.58177690151162,0.539301865858839,89.7403046721497,532.969885760985,192.640619795846,25.8100276468849
"288","Scenario 1",94,3,134.823402566466,4.15383714958399,22.1059045330945,1.98513559435859,16.1696926248361,29.822099506667,3.87618613365498,3.57891458910889,0.538115871789521,89.3934250317331,532.552005703257,192.130544754536,25.5661960320634
"289","Scenario 1",95,1,135.512101919633,4.15543195114275,22.0827639968274,1.98750461502218,16.1362180589339,29.8521682157045,3.87787321461941,3.5832985136149,0.539384778390254,89.8505806715237,533.249614856288,192.5834821659,25.6667420145711
"290","Scenario 1",95,2,135.856791883292,4.15625960490124,22.0691116106353,1.98831029416315,16.1246113687449,29.8610195126998,3.87856084922957,3.58473385446015,0.540408175904843,90.0784514353776,533.393318669472,193.179045454638,25.8825876788788
"291","Scenario 1",95,3,135.304234650762,4.15496300903175,22.0888762664858,1.98662953208685,16.1483887183195,29.8403013385489,3.87729685896433,3.58163104146008,0.539171955729349,89.7134384465581,532.919428457165,192.669298061626,25.5764201630992
"292","Scenario 1",96,1,135.975352915095,4.15651553095672,22.0664366260461,1.98895829345395,16.1154677481553,29.8698835297511,3.87894899273759,3.58593943582719,0.540389807658167,90.1646771834953,533.656157082993,193.112748770191,25.6665072768688
"293","Scenario 1",96,2,136.319849333171,4.15734362383435,22.0527283865662,1.98975186347413,16.1040554314656,29.8785937357487,3.87963170694188,3.58735607024687,0.541422415094952,90.3939009841595,533.783384917668,193.707241773446,25.7367981777399
"294","Scenario 1",96,3,135.748879588253,4.15600171498876,22.0732997429773,1.98804227219366,16.1282136885537,29.8575507768408,3.8783363455895,3.58419434573517,0.540120133792857,90.0172054650415,533.31559179983,193.194651190868,25.5122759124341
"295","Scenario 1",97,1,136.474607466398,4.15768357736405,22.0488226286252,1.99052170728444,16.0931435172571,29.8889139405018,3.8801069360595,3.5887764752156,0.541476478597536,90.4957071342874,534.071266366434,193.643052669843,25.6665072768688
"296","Scenario 1",97,2,136.820008989585,4.15851422449897,22.0350517675821,1.99131247976,16.0817832233378,29.8975957177036,3.88078971022667,3.59019384514379,0.542516004247249,90.7262898402045,534.217154109649,194.245406280938,25.7365286640817
